chunky_result_avg_impr,chunky_result_step_conf,local_result_nonglobal_conf,chunky_result_fit_conf,chunky_result_nonglobal_conf,chunky_result_nonglobal_fit,threshold,dw_result_scan_conf,local_result_nonglobal_fit,dw_result_step_conf,chunky_result_avg_steps,dw_result_nonglobal_fit,Kb,Kw,local_result_step_conf,dw_result_impr_conf,dw_result_nonglobal_conf,local_result_avg_scans,dw_result_fit_conf,local_result_avg_impr,dw_result_avg_steps,local_result_pct_global,ss_prob,dw_result_norm_fit,chunky_result_pct_global,local_result_scan_conf,dw_result_avg_scans,chunky_result_avg_scans,chunky_result_scan_conf,local_result_avg_steps,chunky_result_norm_fit,local_result_norm_fit,P,chunky_result_impr_conf,local_result_impr_conf,dw_result_pct_global,D,dw_result_avg_impr,local_result_fit_conf
0.261257619151,0.0476011939636,0.000985881260818,0.000896930076856,0.000962091433246,0.941983144155,4,0.0587146441008,0.938965585597,0.0451459072413,14.5901,0.971057538776,0.0,0.5,0.0425089969105,0.00213839678534,0.00252098558138,20.4236,0.000151345520044,0.257478485255,7.1725,0.1706,0.75,0.99882783032,0.1926,0.178784691538,46.2349,90.5133,0.22460601967,6.3813,0.953157190591,0.949378056694,3,0.00220346477988,0.00219834986418,0.9595,4,0.306928258881,0.000933330813973
0.263129374285,0.0599780434528,0.00117366251888,0.00114929880282,0.00112873529752,0.908826090455,4,0.0473230079921,0.904193113043,0.0457176431477,14.9632,0.921702022888,0.25,0.5,0.047152179394,0.00217817278917,0.00100880907014,19.0489,0.00101788019817,0.258815040081,5.5059,0.1042,0.75,0.932890803817,0.106,0.214093066908,46.3096,90.6297,0.268307199099,5.9241,0.918490524867,0.914176190664,3,0.00224055686411,0.00226213365134,0.1429,4,0.277529653235,0.00119771578463
0.263168105092,0.0590334591376,0.00121846721124,0.00124130185624,0.00118893089515,0.891002674557,4,0.0445229450458,0.883632091473,0.0429858631345,14.5978,0.901404679887,0.5,0.5,0.0441297812336,0.00227361691987,0.00107293937046,17.3903,0.00112512416808,0.255461272305,4.9324,0.0786,0.75,0.91097828547,0.087,0.203076200705,46.3449,89.8115,0.270564366982,5.4759,0.90048544187,0.892778609084,3,0.00231151567848,0.00232753462388,0.0971,4,0.273660948691,0.00127953323446
0.238567115642,0.0560454689219,0.00119637634969,0.0011579054071,0.0011178395772,0.87586261664,4,0.0394662514729,0.859789280839,0.0379680128825,14.0095,0.889368929276,0.75,0.5,0.037239385034,0.00224456458416,0.000995378289769,12.763,0.00103128013199,0.221494840835,3.9894,0.0174,0.75,0.892444473042,0.0277,0.174039411789,46.4817,86.491,0.245767638132,4.2734,0.879301222159,0.862228947352,3,0.00231027458984,0.00233706348274,0.0278,4,0.251710366525,0.00122925494804
0.222789398904,0.0533561528402,0.00116030434847,0.00112553956811,0.0010889160073,0.856794889052,4,0.0381195250471,0.839723621811,0.0357811488404,13.347,0.875646534385,1.0,0.5,0.0334307505923,0.00224961857119,0.00097790339808,11.1843,0.00101709559359,0.205317067522,3.7423,0.0109,0.75,0.878121168351,0.015,0.158257174212,46.5388,84.3974,0.23784645441,3.8405,0.858942965716,0.841470634333,3,0.00228101753844,0.00230248518332,0.0199,4,0.241967601539,0.00119311194868
0.264138167316,0.0472272222822,0.00115932082933,0.00109326917549,0.00111462282301,0.923980255252,4,0.0588286117302,0.916335266964,0.0439094408192,14.3758,0.964915307372,0.0,0.75,0.0409299990834,0.00214495526852,0.00261572738931,18.2242,0.000190996821141,0.256292614222,7.0876,0.109,0.75,0.998344002508,0.1226,0.173202210975,46.347,89.5002,0.22603959719,5.8102,0.933300275958,0.925454722865,3,0.0022594817771,0.00228758047694,0.9528,4,0.329181893865,0.00115245647428
0.259926933783,0.0585652484543,0.00119658193619,0.00119710216,0.00116057326454,0.899185637845,4,0.0462392852595,0.893942983498,0.0450615956393,14.778,0.914811440578,0.25,0.75,0.045366201096,0.00225101963436,0.00100882463291,18.1736,0.0010414224692,0.254589942409,5.3278,0.082,0.75,0.925579274489,0.0872,0.206635776702,46.3407,90.3114,0.267288666818,5.666,0.907976650225,0.902639658851,3,0.00229759379771,0.0023162985281,0.1264,4,0.277529558048,0.00123770014321
0.258259635212,0.0557497555105,0.00120035404796,0.00114732907281,0.00109679886679,0.889325497209,4,0.0427459980587,0.872238752146,0.040623985116,14.221,0.898539104713,0.5,0.75,0.0393385677313,0.0022427177217,0.00100935526283,14.7104,0.00105895194918,0.24019958189,4.5196,0.0389,0.75,0.904505005356,0.0537,0.18421113888,46.4194,88.294,0.255062863005,4.7587,0.895268718009,0.877208664687,3,0.00230261883644,0.00233081003133,0.0588,4,0.267495922559,0.00125115138942
0.233237047863,0.0545427347002,0.0012018557235,0.0011954653448,0.0011538436216,0.869615036341,4,0.0380253705261,0.855425424051,0.0380279825105,13.5718,0.886352972377,0.75,0.75,0.0362006839069,0.00224305639457,0.00100559331323,12.8398,0.00104514403382,0.218175862061,3.9813,0.0176,0.75,0.889614642069,0.0262,0.171787928679,46.5526,85.2805,0.246170536259,4.2398,0.873031122389,0.857969936587,3,0.0023027815242,0.00232451923185,0.0287,4,0.249820567543,0.00123810354362
0.22026349482,0.052640237405,0.00115752515278,0.00112476229241,0.00109922874003,0.853707099254,4,0.0376542365644,0.83521347558,0.0354955723437,13.2386,0.874280252791,1.0,0.75,0.0328374898146,0.00224919605992,0.000967410680698,10.7417,0.00100249668715,0.2014750771,3.6466,0.007,0.75,0.876392344544,0.0099,0.156004166005,46.5669,83.7815,0.232889974557,3.7165,0.855155398971,0.836366981251,3,0.00230209960794,0.00230146209647,0.0168,4,0.241500440394,0.0011805450037
0.259641088022,0.0490931910408,0.00123583941448,0.00116890280395,0.00116289592928,0.911481979793,4,0.0581389503748,0.902610664745,0.0438137363206,14.151,0.961597040686,0.0,1.0,0.039405112329,0.00217242915453,0.00250777913874,17.0939,0.000213823689473,0.249905417037,7.0716,0.0692,0.75,0.997976164044,0.0859,0.168815717221,46.4454,88.8837,0.233842356828,5.4907,0.919085677729,0.909350006744,3,0.00229723677553,0.00228711841747,0.9473,4,0.338531574337,0.00124817109823
0.256773130834,0.0525835202158,0.00125399044577,0.00119972783883,0.00116042648606,0.88927746726,4,0.0459472980369,0.877724481943,0.0415833144519,13.9196,0.909675080917,0.25,1.0,0.0408159046337,0.00223369031126,0.00102894975797,15.5088,0.00106198972366,0.244210523645,4.9599,0.0372,0.75,0.917036561822,0.0502,0.188940137216,46.4249,87.9624,0.247706075535,5.0009,0.894835738403,0.882273131215,3,0.00227572805067,0.00231015181883,0.0815,4,0.278973954252,0.001289728301
0.241670946951,0.0537162444864,0.00124275764039,0.00119655760003,0.00115961842413,0.873993690187,4,0.042328988616,0.863515592364,0.0394132134184,13.6818,0.893493919557,0.5,1.0,0.0386436965498,0.00223744882152,0.00105295354047,13.7921,0.00109566510333,0.230856338886,4.3393,0.022,0.75,0.898403849866,0.0265,0.18129087683,46.4595,85.9188,0.24329573452,4.5131,0.877332857397,0.866518249332,3,0.00228805212994,0.00230195604076,0.0461,4,0.262741939419,0.00127719071629
0.227119236482,0.0525092597096,0.0011694404611,0.00114212595424,0.00111291959533,0.860160528397,4,0.0387481322433,0.84617794638,0.0359367932126,13.1714,0.878775875812,0.75,1.0,0.0344243742653,0.00222302190259,0.000970044303286,11.57,0.00100520549037,0.212938067672,3.7868,0.0108,0.75,0.881067011759,0.0133,0.159149188326,46.5231,83.9179,0.237108982969,3.9746,0.86202039337,0.847839224559,3,0.00226807730587,0.00230668444481,0.0189,4,0.246165854871,0.00119804996446
0.209624557074,0.0515660928276,0.00115383092396,0.00113369783204,0.00111184558919,0.842413206974,4,0.0393082737413,0.826630641518,0.0350078210463,12.7988,0.868902753962,1.0,1.0,0.0318125920465,0.00221370856488,0.000970850022187,10.0808,0.00100145983862,0.193623067795,3.551,0.0051,0.75,0.87060701816,0.007,0.150999175346,46.5439,82.2693,0.228935557199,3.5578,0.843516314526,0.827514825246,3,0.00229693211933,0.00227201491356,0.013,4,0.236715260709,0.00117318866093
